Student_ID,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score,Grade
S5400,40.72,75.97,54.86,72.33,76.81,65.8005,D
S5401,61.02,65.81,78.6,70.28,67.45,67.6785,D
S5402,45.5,40.4,90.75,57.29,51.5,53.9015,F
S5403,59.29,88.46,76.89,57.87,82.79,73.446,C
S5404,77.69,47.37,93.6,89.89,97.16,80.553,B
S5405,93.67,70.6,90.08,91.45,50.54,71.6445,C
S5406,90.38,60.17,63.83,78,63.52,69.285,D
S5407,55.16,60.53,81.51,64.76,85.18,68.033,D
S5408,48.04,68.64,50.37,96.64,93.56,73.7035,C
S5409,51.58,99.82,69.8,81.2,59.54,70.009,C
S5410,98.26,64.5,61.9,89.83,53.54,68.589,D
S5411,72.97,50.94,96.86,50.16,50.43,61.6645,D
S5412,50.95,76.82,70.27,72.52,60.76,67.418,D
S5413,90.44,54.18,82.7,93.55,53.57,66.547,D
S5414,63.71,46.33,86.6,66.91,67.97,61.756,D
S5415,93.95,43.01,88.66,86.33,72.01,72.705,C
S5416,55.64,41.37,86.79,82.88,74,63.855,D
S5417,63.59,65.87,64.46,57.61,57.12,59.737,F
S5418,70.3,65.6,84.3,88.75,73.2,72.855,C
S5419,93.56,51.13,77.45,55.63,50.45,59.862,F
S5420,92.13,87.04,79.87,86.4,61.97,76.276,C
S5421,74.46,47.76,50.04,99.55,68.45,63.03,D
S5422,53.31,94.92,62.91,97.9,55.92,69.114,D
S5423,64.2,75.25,96.53,90.01,90.7,81.383,B
S5424,98.54,41.66,64.5,76.73,60.06,62.487,D
S5425,76.47,97.78,71.9,83.74,87.74,85.2715,B
S5426,86.87,58.48,59.33,86.41,73.69,71.888,C
S5427,66.99,67,56.93,50.42,73.99,63.082,D
S5428,71.92,57.06,60.43,55.12,82.26,68.4225,D
S5429,65.74,83.71,77.68,79.85,52.21,70.7485,C
S5430,82.18,69.14,95.95,50.33,53.94,68.6545,D
S5431,91.09,47.94,66.31,95.45,66.34,70.022,C
S5432,70.44,46.25,66.17,74.48,70.84,62.429,D
S5433,68.85,83.52,78.21,62.89,71.5,74.828,C
S5434,60.42,54.22,67.84,69.69,83.84,68.285,D
S5435,50.63,48.27,95.52,92.54,50.04,59.871,F
S5436,96.35,69.97,68.89,96.36,97.96,84.8275,B
S5437,58.96,88.17,74.52,55.81,58.72,67.8115,D
S5438,88.04,56.73,76.67,88.9,62.43,67.453,D
S5439,82.92,56.59,89.1,78.91,95.28,77.2955,C
S5440,87.46,90.03,78.2,79.28,50.27,73.9305,C
S5441,96.21,48.87,61.96,88.97,99.57,78.271,C
S5442,77.4,77,56.2,61.14,51.8,63.599,D
S5443,93.88,97.3,96.89,76.55,56.03,79.9095,C
S5444,50.06,90.48,90.08,65.97,62.01,69.741,D
S5445,77.6,43.71,51.15,54.73,71.94,59.44,F
S5446,86.34,59.19,91.08,55.25,75.92,74.0665,C
S5447,56.3,48.54,79.53,56.82,55.24,59.0385,F
S5448,84.45,96.95,75.94,80.74,53.68,75.779,C
S5449,86.71,99.16,50.61,55.29,51.59,71.379,C
S5450,89.87,54.1,89.04,78.51,62.84,71.5295,C
S5451,58.77,80.18,59.9,79.41,96.08,75.3355,C
S5452,80.9,90.5,86.4,95.19,69.49,80.081,B
S5453,58.26,54.02,50.79,81.32,88.2,65.1145,D
S5454,84.34,51.26,89.82,99.28,59.51,69.05,D
S5455,67.78,40.67,51.15,51.55,53.23,53.011,F
S5456,75.85,64.72,61.79,85.21,77.71,69.44,D
S5457,64.95,93.97,63.41,51.32,91.1,79.6085,C
S5458,49.72,94.18,57.88,86.47,94.92,79.653,C
S5459,50.68,47.66,74.05,69.29,77.31,64.4915,D
S5460,44.65,52.26,64.18,80.57,64.7,57.0815,F
S5461,77.08,64.48,99.66,65.48,55.48,66.293,D
S5462,90.92,86.84,79,57.96,83.39,81.116,B
S5463,41.25,76.71,78.32,86.18,64.02,69.127,D
S5464,43.97,70.83,61.04,95.23,92.2,75.012,C
S5465,67.45,75.52,70.43,59.18,80.26,72.998,C
S5466,84.26,45.77,56.2,96.04,92.94,71.0025,C
S5467,49.46,68.66,88.13,57.01,78.33,67.9785,D
S5468,56.3,99.52,66.56,86.78,88.59,82.969,B
S5469,53.92,45.31,87.6,97.97,64.72,62.3335,D
S5470,63.94,71.15,68.58,57.37,75.15,69.3775,D
S5471,53.5,57.74,99.44,71.75,50.97,62.512,D
S5472,61.16,72.39,58.56,66.87,80.39,68.9645,D
S5473,83.71,74.43,50.08,69.42,76.69,70.825,C
S5474,76.66,74.65,79.74,87.66,87.76,81.9415,B
S5475,44.87,91.13,97.65,83.06,86.45,82.7065,B
S5476,78.26,63.38,82.35,98.43,81.38,78.5185,C
S5477,68.62,70.98,54.29,59.27,52.83,59.9925,F
S5478,96.07,40.66,77.02,77.16,95.15,72.9245,C
S5479,57.36,87.37,95.47,72.46,50.9,72.273,C
S5480,83.57,55.57,50.33,95.94,90.16,71.3445,C
S5481,83.85,88.99,58.35,50.53,73.97,73.4015,C
S5482,53.29,55.94,90.73,99.46,90.9,74.129,C
S5483,94.19,40.65,94.7,73.99,73.25,70.425,C
S5484,69.47,49.29,85.36,81.28,82.35,69.905,D
S5485,80.73,99.14,99.58,68,68.16,83.5645,B
S5486,48.75,59.19,54.51,92.63,87.18,70.5435,C
S5487,55.47,46.53,77.28,78.1,62.71,60.218,D
S5488,75.17,47.13,84.25,83.14,85.97,70.1505,C
S5489,59.14,58.62,85.13,82.45,59.67,65.7565,D
S5490,69.98,42.26,89.67,68.2,86.11,69.0505,D
S5491,62.44,70.69,95.88,53.8,64.68,71.1345,C
S5492,78.43,52.82,68.08,90.39,63.93,63.8445,D
S5493,69.23,71.16,52.15,64.49,90.57,70.212,C
S5494,40.28,48.45,68.12,92.45,90.68,68.3165,D
S5495,78.98,65.79,83.58,80.43,84.57,78.0405,C
S5496,65.33,75.88,60.67,67.69,96.2,75.854,C
S5497,60.5,43.72,90.5,79.71,57.81,60.279,D
S5498,45.65,63.92,60.99,82.27,63.47,60.794,D
S5499,53.22,58.15,50.5,85.33,64.7,59.7285,F
S5500,53.43,54.42,75.4,91.12,65.26,62.7445,D
S5501,96.12,76.27,86.32,57.99,66.4,76.4075,C
S5502,65.95,75.31,67.48,97.21,84.85,74.343,C
S5503,42.52,77.84,87.44,70.54,63.54,67.105,D
S5504,48.33,49.53,71.92,93.02,64.3,62.752,D
S5505,44.74,57.14,58.59,61.02,78.52,59.4625,F
S5506,75.33,52.58,54.53,51.45,59.67,60.06,D
S5507,51.2,72.43,85.53,78.67,68.24,70.486,C
S5508,69.91,67.66,69.29,66.23,52.9,60.653,D
S5509,62.2,59.82,95.64,99.22,97.63,82.317,B
S5510,88.23,87.16,77.01,55.22,65.87,74.294,C
S5511,59.23,45.64,67.42,52.37,92.5,66.6545,D
S5512,67.5,98.49,67.45,52.25,76.5,77.45,C
S5513,83.28,46.99,56.57,60.84,61.41,61.637,D
S5514,66,86.38,79.69,78.96,59.67,71.2905,C
S5515,87.59,62.09,79.11,75.28,84.75,74.6705,C
S5516,79.7,91.92,90,67.5,98.24,85.942,B
S5517,64.63,44.45,60.06,54.44,59.15,56.835,F
S5518,70.24,62.48,64.54,61.69,55.77,63.382,D
S5519,98.03,60.13,54.86,59.21,69.35,65.052,D
S5520,79.7,99.59,64.77,87.28,69.69,76.278,C
S5521,94.3,99.13,71.41,89,90.31,89.747,B
S5522,50.73,51.39,98.2,88.85,73.44,68.039,D
S5523,68.99,77.8,82.65,98.45,53.12,69.357,D
S5524,94.52,72.13,89.14,94.21,96.03,84.7515,B
S5525,59.36,49.26,66.28,74.89,68.66,60.978,D
S5526,98.06,50.07,57.23,70.75,83.43,72.77,C
S5527,45.82,99.36,62.84,95.79,83.37,80.614,B
S5528,94.16,67.16,62.82,80.56,52.82,65.899,D
S5529,66.71,47.55,79.16,64.72,50.18,60.114,D
S5530,44.42,52.89,67.07,78.22,54.4,55.588,F
S5531,92.77,56.1,92.87,99.61,97.83,85.451,B
S5532,55.12,70.66,99.43,92.47,89.7,78.0645,C
S5533,41.34,60.13,67.16,64.06,56.6,58.8235,F
S5534,48.15,67.3,85.25,97.65,80.74,72.592,C
S5535,79.55,49.99,82.87,99.07,80.6,71.9275,C
S5536,98.67,59.6,59.72,61.56,50.03,64.4985,D
S5537,46.69,44.22,95.9,94.78,71.45,64.4265,D
S5538,67.72,93.38,59.97,94.16,85.59,82.5515,B
S5539,50.84,51.93,86.85,51.99,59.34,57.182,F
S5540,84.7,85.41,67.38,83.48,92.55,80.3275,B
S5541,47.08,60.97,68.35,65.26,83.02,68.344,D
S5542,54.39,68.46,72.77,83.73,50.35,62.602,D
S5543,51.78,57.48,93.23,95.68,92.75,75.6245,C
S5544,73.15,81.79,57.01,74.94,50.97,63.1665,D
S5545,92.39,90.67,52.73,70.72,94.4,82.7025,B
S5546,70.67,57.18,70.1,96.08,66.69,66.9955,D
S5547,43.49,54.53,52.78,98.71,84.93,65.843,D
S5548,73.8,80.89,84.38,53.11,89.37,79.2215,C
S5549,87.85,51.71,88.02,96.14,64.06,71.34,C
S5550,47.93,78.39,92.74,54.14,67.82,71.263,C
S5551,44.36,45.67,87.19,66.86,75.48,63.755,D
S5552,51.27,77.21,95.82,88.13,79.13,75.613,C
S5553,84.77,70.8,87.42,88.85,64.6,73.4435,C
S5554,75.5,46.83,96.8,86.29,99.62,78.4525,C
S5555,72.44,78.95,59.66,51.96,86.85,72.0985,C
S5556,54.97,66.79,74.99,56.65,63.71,62.8495,D
S5557,59.93,53.03,99.7,96.81,82.02,75.699,C
S5558,97.95,61.2,84.08,54.07,71.77,73.8425,C
S5559,54.44,69.53,93.93,53.93,93.02,76.077,C
S5560,94.1,45.49,51.52,91.78,66.45,65.2435,D
S5561,74.83,97.46,93.59,82.06,59.39,77.786,C
S5562,47.4,79.93,84.89,67.58,52.31,65.457,D
S5563,68.04,46.15,58.54,58.29,99.22,70.1495,C
S5564,96.91,89.37,51.28,94.21,67.96,78.07,C
S5565,65.11,59.35,63,99.43,61.03,62.481,D
S5566,91.8,75.81,95.79,52.5,74.59,78.373,C
S5567,55.39,56.63,83.41,77.71,64.58,65.7225,D
S5568,74.26,84,95.97,63.07,61.65,71.8315,C
S5569,90.63,83.38,72.31,91.62,80.82,79.444,C
S5570,95.24,73.12,96.83,67.3,53.74,73.8825,C
S5571,69.15,54.46,73.15,85.73,75.45,68.963,D
S5572,78.38,55.22,60.21,76.98,69.37,67.2125,D
S5573,40.18,62.97,57.57,77.08,76.63,62.027,D
S5574,55.19,48.7,99.69,92.9,66.02,64.658,D
S5575,56.72,60.26,66.69,73.52,78.52,65.2945,D
S5576,45.61,81.06,58,92.28,54.09,63.5265,D
S5577,56.78,89.85,50.42,68.17,68.81,68.6175,D
S5578,59.27,59.95,64.28,58.74,61.87,62.245,D
S5579,98.13,54.02,94.46,72.77,71.9,74.8205,C
S5580,80.12,89.96,76.7,74.92,69.92,79.431,C
S5581,65.56,93.44,81.62,73.92,81.56,77.692,C
S5582,99.28,64.6,96.12,90.42,81.44,79.584,C
S5583,49.19,41.61,75.64,78.23,70.67,58.571,F
S5584,68.56,81.7,91.91,94.42,59.08,74.3515,C
S5585,78.82,87.04,66.19,75.71,79.1,76.1475,C
S5586,43.33,41.08,98.86,61.24,98.33,70.6415,C
S5587,83.02,75.7,53.94,56.47,59.27,63.562,D
S5588,45.99,75.3,86.24,93.42,53.45,64.5515,D
S5589,48.42,62.72,83.03,52.81,63.23,61.9475,D
S5590,49.58,84.99,59.58,55.88,70.65,66.2845,D
S5591,95.73,65.69,69.44,53.18,65.31,70.254,C
S5592,80.99,80.61,65.64,71.19,91.74,80.978,B
S5593,79.33,71.03,54.72,76.63,74.65,68.508,D
S5594,73.33,54.91,79.24,50.99,62.31,64.465,D
S5595,57.57,76.39,99.68,75.78,97.51,82.336,B
S5596,77.25,84.21,77.98,69.69,56.25,70.701,C
S5597,64.61,98.43,77.26,88.68,56.15,72.076,C
S5598,48.72,62.81,52.02,91.5,62.26,62.3415,D
S5599,81.38,43.87,56.96,84.25,53.84,56.5955,F
S5600,47.77,99.28,75.66,73.67,87.58,78.3655,C
S5601,51.44,77.43,99.26,60.81,65.64,68.2105,D
S5602,89.06,96.79,93.83,92.36,86.49,89.469,B
S5603,79.61,46.23,67.01,67.08,88.14,69.9255,D
S5604,77.86,60.52,77.15,67.81,61.88,68.1815,D
S5605,65.09,48.04,77.64,95.8,75.92,69.4455,D
S5606,63.78,90.13,84.27,98.78,75.98,82.217,B
S5607,81.42,92.82,84.39,94.91,93.57,89.4435,B
S5608,84.4,70.08,89.49,99.91,51.28,70.4685,C
S5609,70.61,51.2,51.25,93.45,65.84,62.916,D
S5610,98.16,47.63,97.18,85.22,94.12,80.2565,B
S5611,97.34,75.29,53.5,64.69,61.84,69.2995,D
S5612,64.75,70.38,73.81,97.65,56.84,68.056,D
S5613,89.24,81.69,95.98,93.83,78.81,84.7415,B
S5614,72.6,58.31,74.38,62.04,65.29,62.8305,D
S5615,70.71,64.14,53.18,74.46,73.36,67.8075,D
S5616,43.3,41.28,61.46,53.5,91,59.404,F
S5617,74.44,76.61,78.93,97.67,76.03,74.864,C
S5618,94.03,65.39,54.39,78.64,75.79,71.8065,C
S5619,86.81,95.19,71.18,62.26,63.91,75.8,C
S5620,87.18,78.51,66.45,64.62,89.64,76.201,C
S5621,49.6,63.92,90.76,99.03,86.99,75.609,C
S5622,61.51,55.82,55.51,80.78,61.71,60.774,D
S5623,53.99,94.32,84.14,71.03,66,71.4625,C
S5624,58.95,40.98,70.33,74.99,89.43,67.525,D
S5625,74.77,59.61,79.39,54.93,67.89,64.9365,D
S5626,61.89,96.61,60.28,53.75,70.18,72.877,C
S5627,73.64,79.24,80.49,79.64,68.22,72.9145,C
S5628,66.31,71.96,83.7,75.6,58.08,67.8655,D
S5629,57.2,52.21,53.51,67.96,67.04,61.027,D
S5630,45.72,90,91.22,78.31,90.15,81.947,B
S5631,93.51,52.25,93.06,53.63,74.55,72.686,C
S5632,40.68,54.9,53.18,97.2,72.91,60.197,D
S5633,40.1,51.51,80.16,64.69,57.82,54.9715,F
S5634,89.61,49.49,79.7,53.59,58.88,63.822,D
S5635,99.81,97.2,50.62,58.48,52.15,70.4125,C
S5636,83.63,76.12,67.12,54.77,50.7,66.8745,D
S5637,40.92,78.27,98.45,58.93,74.4,70.436,C
S5638,53.6,97.26,77.77,70.84,70.46,74.2975,C
S5639,98.31,53.83,96.66,86.9,63.77,73.154,C
S5640,88.52,40.36,83.78,63.62,99.5,76.127,C
S5641,74.01,75.93,51.42,71.8,69.9,67.287,D
S5642,54.21,70.47,53.89,96.44,89.44,75.0185,C
S5643,40.86,68.66,86.11,64.79,60.53,63.5485,D
S5644,41.25,43.71,77.73,89.74,62.35,60.6585,D
S5645,76.72,67.27,56.36,57.89,78.42,68.7245,D
S5646,41.31,57.25,80.7,58.92,50.2,57.426,F
S5647,99.62,56.47,90.51,72.81,50.87,65.434,D
S5648,51,53.34,87.65,61.71,57.11,61.4315,D
S5649,82.64,59.95,62.31,95.15,61.16,67.213,D
S5650,49.3,61.19,62.91,52.54,76.39,62.545,D
S5651,72.41,58.53,98.39,79.86,84.31,74.0915,C
S5652,44.84,98.73,94.37,80.21,65.59,76.972,C
S5653,86.01,95.96,65.92,53.3,61.95,71.3495,C
S5654,75.1,74.47,91.2,86.63,91.14,80.5275,B
S5655,45.17,98.86,58.09,73.44,58.14,65.62,D
S5656,90.92,99.47,59.84,86.15,83.92,81.3075,B
S5657,72.82,61.36,59.06,91.35,96.57,76.538,C
S5658,95.3,66.71,54.39,66.14,61.61,65.583,D
S5659,95,97.54,92.73,74.22,54.35,77.0165,C
S5660,95.23,76.52,78.94,63.04,98.99,82.8565,B
S5661,44.67,52.78,62.95,60.08,63.54,56.903,F
S5662,47.26,81.36,92.43,50.03,63.78,67.9455,D
S5663,99.26,52.34,90.13,98.18,74.19,75.4035,C
S5664,69.26,60.36,55.05,72.05,61.55,61.8815,D
S5665,54.29,53.65,82.21,50.65,99.64,70.9795,C
S5666,86.18,54.7,86.09,50.45,52.15,64.3205,D
S5667,55.86,40.28,85.79,64.42,72.57,59.6805,F
S5668,83.63,92.84,86.16,50.7,77.42,81.3145,B
S5669,90.24,57.76,58.47,68.73,73.35,66.8445,D
S5670,87.06,45.18,65.75,53.15,76.03,65.9505,D
S5671,56.44,45.22,92.21,51.96,99.38,70.6375,C
S5672,64.1,73.36,94.92,83.47,93.85,80.165,B
S5673,64.8,99.58,63.96,95.34,65.42,76.444,C
S5674,69.48,48.7,51.15,70.47,77.57,64.4325,D
S5675,50.04,45.98,92.99,91.84,50.02,59.3895,F
S5676,67.15,66.3,68.85,51.46,70.48,65.6,D
S5677,70.65,73.8,66.47,88.88,58.19,65.658,D
S5678,71.9,57.66,67.35,53.14,85.57,70.9075,C
S5679,89.19,58.15,70.78,91.92,61.05,70.275,C
S5680,71.04,65.47,68.91,94.12,87.44,74.994,C
S5681,53.85,58.85,78.32,89.3,65.66,66.991,D
S5682,79.79,94.92,53.95,91.04,96.29,83.347,B
S5683,87.84,42.52,98.58,78.07,72.27,71.731,C
S5684,59.16,54.07,96.82,63.24,91.98,73.4175,C
S5685,78.72,88.51,96.72,82.16,81.41,83.3875,B
S5686,48.82,90.04,93.96,71.98,98.87,81.071,B
S5687,60.52,46.69,83.02,50.27,87.14,69.1975,D
S5688,94.55,98.43,61.06,73.84,86.39,85.435,B
S5689,94.68,81.6,52.47,82.56,63.24,73.6655,C
S5690,74.52,56.36,54.97,50.69,75.24,62.6795,D
S5691,82.14,67.36,66.2,81.07,64.51,68.001,D
S5692,91.24,57.83,75.19,82.63,50.96,65.838,D
S5693,97.51,49,99.66,57.91,85.53,77.5055,C
S5694,69.39,57.47,71.77,71.55,61.79,65.9085,D
S5695,73.69,74.81,76.23,98.22,69.87,73.3185,C
S5696,64.94,89.56,84.76,94.21,64.23,76.57,C
S5697,44.32,61.81,59.04,70.54,59.98,59.6245,F
S5698,65.37,60.87,96.64,67.49,53.36,63.406,D
S5699,87.44,68.08,76.45,56.2,66.89,69.3255,D
S5700,88.29,78.67,63.81,51.76,54.09,64.8205,D
S5701,93.54,85.1,96.76,64.87,77.02,82.908,B
S5702,43.09,59.61,81.27,97.01,50.98,62.8715,D
S5703,71.63,75.18,74.18,97.93,97,83.9495,B
S5704,46.45,63.36,79.01,90.63,98.32,76.568,C
S5705,52.04,82.98,87.42,67.54,65.23,69.722,D
S5706,94.01,49.88,57.73,57.18,63.01,63.157,D
S5707,69.81,55.42,93.24,79.78,55.22,67.1765,D
S5708,85.51,65.56,97.98,82.33,95.25,83.8515,B
S5709,43.86,93.36,78.35,71.23,79.34,74.6615,C
S5710,65.01,74.4,84.11,84.58,80.51,78.179,C
S5711,80.45,97.92,92.99,87.33,94.79,91.841,A
S5712,48,46.2,68.74,89.15,95.54,71.048,C
S5713,59.55,67.61,99.64,75.11,91.42,80.233,B
S5714,43.87,65.14,84.03,89.58,88.67,72.999,C
S5715,79.08,76.01,71.2,51.27,93.86,79.1295,C
S5716,98.25,88.72,83.87,84.02,93.8,88.89,B
S5717,89.62,90.49,76.08,61.78,68.43,74.3745,C
S5718,98.48,80.21,55.58,63.53,98.67,82.2955,B
S5719,90.74,78.49,89.79,54.57,85.46,80.152,B
S5720,91.31,96.94,78.22,59.62,68.51,77.5545,C
S5721,74.63,63.02,89.79,99.6,72.1,76.858,C
S5722,71.1,89.97,57.75,70.77,84.36,74.48,C
S5723,64.38,95.29,76.92,96.39,68.05,79.8015,C
S5724,89.09,69.49,88.33,58.14,91.33,77.9935,C
S5725,50.92,83.75,99.42,60.2,57.4,68.6135,D
S5726,43.37,62.62,94.22,77.89,95.38,74.7815,C
S5727,96.87,49.53,93.22,67.48,65.06,70.817,C
S5728,40.23,75.19,62.37,82.2,57.64,60.7795,D
S5729,98.61,51.79,91.9,71.1,92.9,81.434,B
S5730,83.73,67.46,58.46,90.58,61.97,69.5875,D
S5731,59.71,92.37,59.91,71.58,92.17,79.7945,C
S5732,81.87,45.16,55.51,78.62,64.81,59.732,F
S5733,89.07,41.83,92.88,66.05,96.69,75.742,C
S5734,54.72,76.39,55.41,85.2,60.95,67.152,D
S5735,86.25,59.86,56.91,82.74,53.48,62.107,D
S5736,88.26,65.08,62.29,69.85,96.83,75.6115,C
S5737,54.96,64.34,78.63,63.8,58.28,62.4125,D
S5738,42.52,45.2,94.01,80.71,97.21,73.6635,C
S5739,52.25,40.21,70.91,97.16,91.2,68.0375,D
S5740,52.04,93.91,77.31,56.63,54.1,66.798,D
S5741,43.91,53.07,58.32,89.96,72.26,62.526,D
S5742,83.56,65.56,63.3,77.15,53.67,66.92,D
S5743,62.8,98.32,56.7,76.28,66.49,70.325,C
S5744,93.06,89.61,70.5,98.08,67.58,77.7835,C
S5745,55.13,46.48,79.52,80.29,79.98,64.5055,D
S5746,67.19,70.51,64.2,91.53,98.79,76.551,C
S5747,78.34,83.8,92.3,75.72,58.49,73.175,C
S5748,92.65,81.9,99.06,62.49,66.46,76.5635,C
S5749,71.48,85.65,56.01,84.72,79.36,75.561,C
S5750,62.41,67.45,50.89,96.16,58.57,62.6795,D
S5751,92.02,50.56,89.49,92.06,85.54,76.7595,C
S5752,58.61,67.89,59.53,59.92,70.18,66.4495,D
S5753,44.77,78.87,67.66,65.84,97.48,73.19,C
S5754,66.7,76.52,69.71,75.84,81.49,73.5625,C
S5755,87.11,44.23,95.83,78.58,68.15,68.0865,D
S5756,41.85,43.9,82.94,59.69,85.97,64.1985,D
S5757,75.15,97.92,52.03,61.5,91.94,80.969,B
S5758,75.67,49.11,50.74,87.94,90.02,71.124,C
S5759,95.71,57.67,59.98,86.52,63.14,67.94,D
S5760,57.19,86.06,65.91,91.96,70.85,74.706,C
S5761,56.73,64.58,74.23,96.65,72.61,71.162,C
S5762,66.43,50.89,91.89,65.41,69.42,64.6225,D
S5763,61.41,68.03,65.74,92.98,65.54,66.265,D
S5764,84.18,74.14,68.83,83.3,87.64,79.4685,C
S5765,78.51,67.17,66.47,97.89,50.61,68.3865,D
S5766,85.54,95.14,50.45,63.6,64.68,71.8275,C
S5767,89.2,57.08,97.76,63.48,57.08,66.936,D
S5768,95.38,79.68,56.95,85.21,56.44,72.5675,C
S5769,65.86,46.74,64.38,96.42,63.85,61.018,D
S5770,99.08,63.54,56.47,91.23,88.11,78.2585,C
S5771,52.94,84.46,74.53,86.35,98.47,78.5815,C
S5772,82.86,53.49,96.61,69.37,75.73,70.044,C
S5773,72.04,75.39,55.04,85.89,66.95,68.8435,D
S5774,89.01,49.21,72.04,90.05,91.46,76.188,C
S5775,68.61,46.16,51.12,87.66,53.36,54.9835,F
S5776,87.04,71.39,88.54,83.84,54.66,72.7865,C
S5777,95.81,80.5,82.06,52.36,67.27,72.8675,C
S5778,83.94,46.8,84.98,82.99,72.42,69.733,D
S5779,86.57,95.07,73.62,73.91,89.89,83.694,B
S5780,44.03,53.55,95.38,98.08,96.26,76.745,C
S5781,52.3,47.2,70.48,80.36,76.56,65.241,D
S5782,98.46,52.16,75.7,80.41,74.78,69.969,D
S5783,81.59,50.17,84.76,99.7,60.65,66.625,D
S5784,73.69,45.44,76.03,54.68,72.56,65.519,D
S5785,62.02,87.87,59.47,63.82,96.18,77.507,C
S5786,42.66,69.73,65.85,82.8,69.64,65.266,D
S5787,62.15,63.31,54.61,65.76,60.53,58.9165,F
S5788,69.93,97.04,71.63,67.31,66.86,77.258,C
S5789,52.69,62.26,80.47,94.63,75.73,72.336,C
S5790,50.39,50.02,55.93,78.97,79.93,60.339,D
S5791,70.5,56.44,81.53,55.14,71.62,66.6695,D
S5792,75.15,54.34,94.64,65.54,87.93,76.3465,C
S5793,54.4,69.92,66.89,53.8,79.22,66.9745,D
S5794,75.24,57.49,61.1,77.81,83.25,69.7645,D
S5795,94.02,70.96,94.65,58.66,93.15,81.7465,B
S5796,68.39,80.16,84.6,92.86,93.28,80.4035,B
S5797,91.44,86.64,55.27,78.87,60.18,73.5575,C
S5798,95.64,82.61,70.41,52.97,81.17,77.493,C
S5799,45.54,52.34,83.7,65.04,85.83,67.379,D
S5800,45.75,46.95,78.72,80.82,57.29,56.957,F
S5801,68.56,72.55,80.93,66.77,92.14,78.8,C
S5802,75.29,51.93,78.36,75.66,59.02,65.272,D
S5803,65.55,45.1,89.9,95.47,89.96,73.8925,C
S5804,59.59,71.63,66.02,67.5,58.07,65.445,D
S5805,78.46,59.61,85.42,66.79,87.09,72.8705,C
S5806,40.12,85.37,99.55,90.99,57.41,72.55,C
S5807,98.08,58.85,69.5,65.94,68.94,69.9205,D
S5808,53.92,98.72,89.55,53.9,57.18,69.8995,D
S5809,95.03,85.51,62.31,59.05,63.54,70.6055,C
S5810,46.54,43.46,64.09,97.44,99.23,68.4775,D
S5811,54.29,70.53,96.74,96.66,55.38,70.847,C
S5812,54.09,73.76,51.3,61.24,70.32,65.4085,D
S5813,99.77,81.72,60.87,77.68,83.85,80.674,B
S5814,40.28,69.87,74.15,56.87,54.73,57.188,F
S5815,78.38,69.01,70.09,83.73,55.45,69.306,D
S5816,92.18,62.08,81.46,59.27,57.16,66.166,D
S5817,80.34,56.29,59.64,52.49,82.25,68.0285,D
S5818,61.76,96.77,53.53,91.24,95.47,83.266,B
S5819,97.5,59.06,68.47,66.27,91.3,74.3425,C
S5820,93.61,43.81,76.22,55.43,99.15,74.975,C
S5821,66.04,50.04,78.1,91.7,78.91,67.134,D
S5822,74.4,91.44,80.07,88.12,98.07,84.7735,B
S5823,98.05,75.2,77.43,84.19,65.25,76.731,C
S5824,98.95,86.73,62.29,95.56,71.08,77.5235,C
S5825,66.99,88.53,88.23,74.46,69.8,76.0215,C
S5826,90.84,89.39,54.39,56.4,52.37,66.723,D
S5827,58.12,73.04,59.92,53.07,91.49,70.825,C
S5828,62.31,50.63,86.97,65.92,51.24,57.3985,F
S5829,49.89,48.89,63.99,54.34,86.49,64.4605,D
S5830,52.55,74.44,74.67,76.78,70.35,66.871,D
S5831,79.41,61.99,66.36,50.72,50.31,61.718,D
S5832,70.65,73.48,75.35,72.19,64.5,70.154,C
S5833,53.87,69.91,67.33,58.92,67.31,63.8275,D
S5834,64.17,76.13,99.71,68.41,98.24,84.2575,B
S5835,62.39,41.93,67.87,83.75,83.05,64.2415,D
S5836,99.24,41.97,81.35,67.55,77.18,68.815,D
S5837,91.21,83.3,94.42,67.07,56.35,72.9665,C
S5838,63.28,51.59,81.9,99.54,69.56,67.4065,D
S5839,94.83,79.13,78.29,85.94,51.79,74.8165,C
S5840,60.56,72.79,78.46,75.69,88.08,73.8485,C
S5841,80.07,98.91,74.82,78.97,58.14,77.455,C
S5842,98,90.12,90.38,81.01,79.72,86.064,B
S5843,63.42,64.79,52.52,51.23,84.97,64.2825,D
S5844,80.79,76.98,94.26,54.01,68.33,76.1275,C
S5845,57.76,47.04,79.31,82.46,81.63,69.9105,D
S5846,55.98,63.18,92.44,68.22,88.21,75.968,C
S5847,74.45,84.03,50.52,52.77,59.21,65.303,D
S5848,98.76,77.36,93.46,64.88,80.04,79.773,C
S5849,67.19,69.07,56.01,56.51,86.69,69.3605,D
S5850,96.26,50.59,86.06,95.82,67.85,73.0025,C
S5851,94.86,88.19,70.83,60.15,58.12,72.247,C
S5852,55.23,56.39,84.05,57.18,64.31,63.5405,D
S5853,64.11,89.23,81.41,81.31,96.65,85.2415,B
S5854,78.6,76.7,58.17,76.1,67.87,68.7065,D
S5855,71.08,62.36,75.73,78.8,55.39,64.1335,D
S5856,45.76,42.44,63.86,71.8,54.14,55.265,F
S5857,99.62,53.95,78.02,73.36,59.02,66.4255,D
